#NAME	Description	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHMX	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174ALBQ	180VHMQ	189VXZJ	195VXXY	199VOZQ	206AZFD	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287ADJQ	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388ADHL	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHR	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	319VLY	178VYDM	188VZJH	190VFYK	206VZFD	254VLXR	214VGWJ	021VLSF	287VDJQ	136VZXQ	250VSJJ	317VYL	338VHJY	139VLTW	038VLWS	063VWZB	211VLT	316VYJH	349VZNL	193VZXL	174VLBQ	314VLLY	253VXXJ	275VLSX
T0011	Influence of multiple myeloma cells on bone marrow stromal cells	0.344672372	0.335814837	-0.180732715	-0.022658199	-0.329351365	0.290036078	-0.362332834	-0.448011236	-0.177188243	0.074923917	0.387114786	0.508254081	-0.407061068	-0.482191394	0.299098362	-0.187035282	-0.471290414	-0.153314097	0.215887817	-0.333047191	0.019783339	-0.182957728	0.210263678	0.389891108	0.238159269	-0.222962739	0.339134962	0.269506105	0.219766285	-0.415519541	-0.397522627	0.235005452	-0.231371298	-0.473793754	-0.247580204	-0.418117901	0.388346947	0.296318289	-0.236496659	0.331978726	0.216685255	0.391282466	0.170954686	0.257673701	0.214045092	0.265415416	-0.409078365	-0.487136852	0.429897944	0.319081788	-0.09027889	-0.127784083	-0.343924944	0.305103227	0.426923446	0.2507679	0.2392927	0.295160108	0.397135011	-0.108914937	0.155242961	-0.12549991	0.486763989	0.496535575	0.042844166	-0.020412492	0.197311954	-0.080962383	-0.126291475	-0.485631066	-0.031182217	-0.148771079	0.425961563	0.30019206	0.127570305	-0.490678994	-0.273656891	-0.293631452	-0.386904327	-0.170855622	0.223498368	-0.442128664	-0.264080735	-0.15543912	-0.462950151	-0.501971512	-0.018356922	0.172718956	-0.287374596	-0.358485718	-0.22800521	-0.358494562	-0.260710596	-0.462321812	0.553150899	0.421135779	0.512025338	0.449207492	0.429160343	0.411809643	-0.39858879	0.314552647	-0.526445232	-0.437862313	-0.475481967	-0.285024528	-0.403660484	0.286429178	0.473250133	0.497274599	-0.36810573	0.341025037	0.338656039	-0.371489543	0.108313014	-0.246462164	-0.370802215	-0.420338882
T0012	Nicotine signaling in dopaminergic neurons, Pt. 1 - cell body	0.444679857	-0.529626985	0.486408121	0.424171433	0.476111149	0.447844125	0.214426652	0.412773659	0.193597898	0.382799893	-0.556316559	-0.0222323	0.434811308	0.350612146	0.355041111	0.020290608	0.393772857	0.415154217	-0.263664198	0.269438581	0.530188517	0.505035306	0.483522058	-0.465539499	-0.329235552	0.437320168	-0.501976423	-0.44482353	0.333846694	0.27035814	0.396929316	-0.462482687	0.378810296	0.040135814	0.323511967	0.346810357	-0.499936891	-0.16307104	0.254580821	-0.209956578	0.446982167	-0.498705011	0.444224973	0.459363025	0.38481133	-0.460508033	0.063382661	0.330826989	-0.431431287	0.074934616	0.34100965	0.331802372	0.121686296	-0.445708256	0.153992061	-0.406230199	-0.351457311	-0.459550228	0.374451979	0.417039482	0.45186094	0.390547719	0.305807637	0.160132726	0.314736805	0.420845669	-0.354144219	0.35966645	0.50212927	-0.242957841	0.404076065	0.38176989	-0.048759819	-0.118745852	0.391965503	0.457386505	0.360834289	-0.350535302	-0.366359721	0.22141261	-0.186554221	-0.264421008	-0.51300083	-0.504848547	0.416351525	-0.460461596	-0.523450134	-0.219368181	-0.490136849	-0.501291616	-0.407723381	-0.487778563	-0.495078474	-0.197996984	-0.215236608	0.179601057	-0.071555144	-0.171242779	-0.180572713	-0.034275201	0.097476172	-0.197759102	-0.186257834	-0.212906925	-0.209699589	0.100804841	0.173043048	-0.129776809	-0.183794266	0.104938351	0.263714421	0.041681208	0.246143526	0.026923286	0.080575729	0.072673651	-0.101461075	0.162288273
T0013	Cell cycle_Transition and termination of DNA replication	-0.168924523	0.397196611	-0.489950866	-0.394618001	-0.423505767	-0.154612072	-0.350230533	-0.006005654	-0.406292691	-0.458492606	0.499296346	-0.310639811	-0.050839962	0.131761799	-0.386566342	-0.426525048	-0.016666912	-0.380250674	0.35084851	-0.439268002	-0.043982301	-0.457390356	-0.190085908	-0.161318037	0.43253509	-0.283334657	0.25479843	0.38470764	-0.214620183	-0.295384455	-0.507667523	0.450727174	-0.280546747	-0.005460634	-0.420380679	0.163460119	0.275526793	-0.470915916	-0.020982453	-0.189175305	-0.373319778	0.535766459	-0.28580914	-0.289929721	-0.04051133	0.462384122	-0.332905502	0.006635677	0.528663485	-0.194916832	-0.340557857	-0.047385717	-0.058227858	0.379025483	0.018088709	0.441674861	0.440926224	0.254535379	-0.190385779	-0.343117041	-0.0231181	0.050950039	-0.023482623	-0.215960267	-0.405055294	-0.259286146	0.284905912	-0.439108456	-0.378662969	-0.009000899	-0.393518175	-0.416394561	-0.318163982	-0.48486052	-0.464227715	-0.17989682	-0.509790923	0.398301552	0.42411994	-0.561231228	0.079836984	0.134420612	0.013202873	0.27715203	0.210786524	0.125611646	0.325048282	-0.168348242	0.383145855	0.398253185	0.410729782	0.300435409	0.37321529	-0.03947407	-0.337051933	-0.157797469	-0.255301331	-0.367273587	-0.141827046	-0.118712247	0.026076183	-0.220485161	0.142528089	0.136753122	0.187475714	-0.244938436	0.101358175	-0.216797958	-0.237537809	-0.139753291	0.033184942	-0.439179991	-0.145978623	-0.081440967	0.014263006	0.038281544	-0.063477839	-0.06640169
T0014	Vitamin D3 metabolic C-23 and C-24 pathways	0.395100011	0.1639319	-0.197297143	0.56413397	-0.298947231	0.084283982	-0.228182521	-0.484401833	-0.258447333	-0.025899941	-0.018460941	-0.664265423	-0.523700599	-0.414552949	-0.599870241	0.530364372	-0.133218086	0.783697858	-0.302332212	0.231328225	-0.146798005	0.012408408	-0.246925179	0.490228723	-0.538062382	-0.516850088	-0.578103101	0.179571447	-0.194924268	0.219854979	-0.133763535	-0.16815875	-0.362579418	0.005211738	-0.610936876	-0.239525769	-0.038009731	-0.590556306	-0.08531561	-0.328152257	-0.508770203	0.15481955	-0.274904488	0.701198688	-0.300906112	0.418448979	-0.005873567	-0.552856998	0.325862913	0.344186577	-0.14084507	-0.384786452	-0.471775424	-0.450897754	-0.04818384	0.118182896	-0.238866397	0.690350107	-0.009465701	-0.322899454	-0.859005362	0.087843147	0.4155699	-0.525765256	0.766953493	-0.191206125	0.381322191	-0.570337002	0.461153315	-0.512115692	0.148143924	-0.258173572	-0.282451239	-0.620782759	-0.590294805	-0.419942779	-0.708045846	0.724612795	0.623962839	-0.043850145	0.325025128	0.395146936	0.047491158	0.535776161	-0.408718177	-0.022834697	0.786145856	0.440549418	0.571291877	0.061648939	0.238855424	0.450917103	0.615483863	-0.016460291	-0.101474132	-0.613488103	-0.495814231	0.520207685	0.339161521	-0.130252402	0.481690742	0.315017625	-0.425881879	-0.350979343	-0.512858528	0.235652271	-0.304315791	-0.001079503	0.243078919	-0.131208302	-0.16514214	0.243540856	-0.070870867	0.332448175	-0.330694752	-0.657412525	-0.34822864	-0.281927967
T0015	Chemotaxis_CCR4-induced chemotaxis of immune cells	0.41989538	0.259827725	-0.402397821	-0.127657152	-0.425155869	0.177255049	-0.394961174	-0.247858281	-0.367208666	0.093641165	0.215667445	-0.214349397	-0.306412588	-0.343769031	0.069381783	-0.395093429	-0.4665432	-0.011376117	0.271918415	-0.374733628	0.253236747	0.074630457	0.128681515	0.323277473	0.388189959	-0.382308042	0.358835227	0.250918938	0.19984839	-0.393639505	-0.36889883	0.297424948	-0.406644117	-0.214780593	-0.388833301	-0.283775929	0.170055438	0.075107529	-0.41228163	0.103126308	-0.153270225	0.301005746	-0.091239062	0.381128485	-0.198608243	0.306465213	-0.309631431	-0.409833643	0.364515688	0.301384987	-0.317292819	-0.391432331	-0.24473641	0.278035505	0.422845818	0.258407401	0.326123727	0.08008775	0.210816888	-0.150372505	-0.01222891	-0.141958907	0.302727261	0.13548669	0.010541791	-0.226624219	0.151802242	-0.260484452	-0.019452154	-0.243157224	-0.125399917	-0.313805848	0.161812425	-0.247730902	-0.055098285	-0.263033817	-0.165305991	0.030809305	0.014092004	-0.199561762	-0.227350063	-0.345724516	-0.264365797	-0.082874233	-0.488378076	-0.431916078	0.00780678	-0.097952156	-0.030734329	-0.060430738	-0.120993752	-0.19595784	-0.0868998	-0.332470053	0.448350594	0.386085684	0.394848564	0.401391717	0.436956708	-0.015939407	-0.198606192	0.322966597	-0.215314981	-0.210580137	-0.319704027	-0.40303532	-0.085024696	0.053209434	0.242478952	0.38259363	-0.256322565	0.252089309	-0.013432311	-0.346248515	-0.207952284	-0.238041889	-0.158845309	-0.096449164
T0016	Stem cells_Auditory hair cell differentiation in embryogenesis	-0.097284939	0.206665707	-0.075521836	-0.163431322	-0.116797896	-0.050830844	-0.109885782	-0.33995056	0.015699692	-0.325520378	-0.143151022	-0.081790995	-0.323348606	-0.392070311	0.27979892	-0.074427426	-0.136082159	-0.407786046	0.182979397	-0.292579173	-0.206745032	-0.107889924	0.029270363	0.272107895	0.091737335	-0.071420893	0.29605065	0.282054246	-0.084208225	-0.030745711	-0.220001641	0.124591748	-0.054014644	-0.315431011	0.1411273	-0.421936144	0.045543524	0.255394636	0.382346118	0.112791574	-0.217655793	0.233784192	-0.196063756	-0.125640387	-0.321387297	0.23759581	-0.027236654	-0.109583018	0.383348724	0.05578725	0.077297611	-0.249609522	-0.104773084	0.434180689	0.227257812	0.126982653	0.199158183	0.27515943	0.03577554	-0.232825381	-0.192988649	-0.382117276	-0.168631331	0.25111859	0.033894552	-0.269581038	0.00882853	-0.040138857	-0.004374475	-0.389058219	-0.2392911	0.336474775	0.394292258	-0.113994138	0.276862521	-0.152443441	-0.33045636	0.025852185	-0.190905298	-0.219054423	0.063355978	-0.224554744	-0.030092539	0.10501766	-0.43560657	-0.0105837	-0.037105803	0.133758635	-0.10128709	-0.141636513	-0.080581858	-0.160400687	-0.058321366	-0.282115229	0.300828881	0.330859038	0.401795297	0.432603892	0.387679296	0.486277124	0.321991285	0.409098434	-0.451215268	-0.354427422	-0.476177468	0.306428026	-0.403788819	0.373966691	0.471227437	0.465822599	0.037698699	0.362534105	0.21842094	0.136040583	0.127505108	-0.07506613	0.12965041	-0.269503976
T0017	Development_Role of IL-8 in angiogenesis	0.098670661	0.499358401	-0.508682849	-0.247985573	-0.447524572	0.022546232	-0.452467767	-0.399423794	-0.417539237	-0.319373389	0.435930219	-0.056499495	-0.456135204	-0.407697545	0.173979786	-0.315774148	-0.452325546	-0.38236428	0.548947706	-0.438322679	0.219532514	-0.214379649	0.239959555	0.460943958	0.456943103	-0.508836184	0.499478212	0.421736829	0.227912159	-0.534499757	-0.500771568	0.557414508	-0.508895742	-0.490500019	-0.53251794	-0.38791029	0.399512603	0.026778369	-0.434858343	0.336541128	0.073128911	0.468484725	-0.067699767	0.15800998	-0.385206595	0.531095442	-0.488097061	-0.43512525	0.528354893	0.450012787	-0.456129852	-0.50727939	-0.46045527	0.487558034	0.463568563	0.493193902	0.505393317	0.244022549	0.307111291	-0.343954658	0.028256841	-0.378639814	0.309438496	0.354824832	-0.215123159	-0.405553919	0.468288163	-0.344399904	-0.401998075	-0.345519061	-0.317515047	-0.483834879	0.146672017	-0.206894352	0.113615461	-0.411092226	-0.326114322	0.293835039	0.2336936	-0.167171793	0.206553694	-0.271666515	-0.167952291	0.308315041	-0.47598171	-0.312628829	0.340046997	0.17694121	0.275127897	0.170223114	0.122084088	0.214338559	0.240853099	-0.166558148	0.556244152	0.348925538	0.358916509	0.371749561	0.405147643	-0.063933005	-0.45759083	0.400650795	-0.3945347	-0.382269015	-0.45238567	-0.546577606	-0.393698869	-0.021727522	0.17658911	0.453649727	-0.384592188	0.142797868	-0.176129198	-0.551002718	-0.248860647	-0.396969474	-0.323940252	-0.398254958
T0018	IL-6 signaling in breast cancer cells	-0.126343188	0.380057645	-0.481907219	-0.321991411	-0.31083129	-0.14857703	-0.439989799	-0.4458764	-0.443822408	-0.217699359	0.422305343	-0.119049008	-0.54947214	-0.317036031	0.023704567	-0.242108353	-0.379907495	-0.292374011	0.460615782	-0.343851528	-0.105514476	-0.36958007	-0.00951786	0.494041652	0.464776621	-0.510514585	0.394350974	0.461406674	0.01274526	-0.414620439	-0.409969591	0.481252295	-0.503298362	-0.42187955	-0.505848742	-0.31003712	0.37286604	-0.065679251	-0.179912295	-0.073000232	0.118301037	0.397973502	-0.087775413	-0.169591933	-0.423983933	0.483708431	-0.317003916	-0.368204406	0.484450526	0.270300915	-0.387401984	-0.433488112	-0.333154109	0.484060596	0.403757662	0.4895381	0.449694533	0.348275176	0.046020669	-0.427453639	-0.241495601	-0.405115514	-0.038053405	0.256346749	-0.186799738	-0.382731209	0.43164305	-0.347404668	-0.328429863	-0.285598644	-0.356998445	-0.415584951	-0.038648594	-0.233009434	-0.066241343	-0.399038064	-0.059931677	0.26798284	0.15583977	0.067831563	0.255655885	-0.088988002	-0.013197979	0.239905727	-0.335934672	-0.061233849	0.239063343	0.307727007	0.280951104	0.223183373	0.155520775	0.144009144	0.277973734	-0.043809335	0.491922695	0.075157386	0.127641171	0.373742838	0.384344437	0.11542525	-0.302806605	0.361196471	-0.344768914	-0.288297814	-0.29172364	-0.35942141	-0.385439487	0.106744448	0.198666429	0.369107204	-0.382115553	-0.012760404	-0.207001838	-0.417697449	-0.471892083	-0.408098337	-0.30863796	-0.302601292
T0019	GTP-XTP metabolism	-0.323196857	0.406854749	-0.350597664	-0.14302787	-0.352862172	-0.447909919	-0.242525607	-0.38194523	-0.194505658	-0.465622133	0.52131493	-0.071903789	-0.436380025	-0.301842221	-0.275345171	-0.115816547	-0.360797126	-0.390374626	-0.037241953	0.000136925	-0.366984648	-0.41387147	-0.348358837	0.124307893	0.340474317	-0.38330511	0.302160874	0.391471906	-0.468833686	-0.344867435	-0.251447187	0.337893263	-0.442202369	-0.159767516	-0.364969966	-0.343684017	0.391125679	-0.259393549	-0.060735556	-0.134692189	0.027253697	0.449758921	-0.338769946	-0.443051602	-0.420065687	0.443036076	-0.260640175	-0.283448128	0.359126463	-0.129038063	-0.330574388	-0.393436763	-0.205988057	0.257295691	-0.182273961	0.338325497	0.312994344	0.292178028	-0.215255203	-0.416369801	-0.474271302	-0.384237947	-0.257039455	-0.271354327	-0.16652811	-0.401195201	0.449135907	-0.363476797	-0.364595982	0.079575504	-0.349099718	-0.43172864	-0.386506158	-0.16961963	-0.248854665	-0.400117206	-0.008575465	0.476050481	0.533247447	-0.318561375	0.300271519	0.538727212	0.468356405	0.576320117	0.09182312	0.44613399	0.553048332	0.285997462	0.565027258	0.585938628	0.569426412	0.508082012	0.531168243	0.545317342	-0.288707213	-0.181057058	-0.326013764	-0.251140034	-0.246749123	-0.198424176	-0.040981019	-0.014979874	-0.008501723	-0.028956821	-0.032677547	-0.216531183	-0.178154162	-0.116318856	-0.150787089	-0.070991677	-0.047508208	-0.401015818	-0.37521272	-0.243606617	-0.161267687	-0.220213535	-0.045632239	-0.000495598
T0020	Maturation and migration of dendritic cells in skin sensitization	0.029409653	0.675788912	-0.507424136	0.049275571	-0.428866528	-0.039654561	-0.505964003	-0.564869101	-0.426833573	-0.202406154	0.636237231	0.490190435	-0.647492828	-0.529466183	0.187917291	0.028876371	-0.616587787	-0.523010524	0.451219853	-0.399412548	-0.199177716	-0.42932668	-0.056858237	0.653643847	0.585512114	-0.586792452	0.597331728	0.584562656	-0.047843485	-0.508564274	-0.573737681	0.598205567	-0.562279429	-0.517416331	-0.556337203	-0.516486547	0.656033637	0.230130339	-0.553959377	0.36997408	0.258518038	0.603998537	-0.322340235	0.059517404	-0.42778449	0.504342783	-0.558097376	-0.561428338	0.582448477	0.478410327	-0.433063073	-0.583118472	-0.465334002	0.569483206	0.416956468	0.612327855	0.637793787	0.500433523	0.529537767	-0.379918543	-0.263279453	-0.514623264	0.364048148	0.416669669	0.200915991	-0.525653884	0.556298448	-0.42142703	-0.489651026	-0.593548885	-0.408655927	-0.540604919	0.163418133	0.066319291	0.270588691	-0.611794564	-0.309266822	0.363849547	0.335654314	-0.284422485	0.533734013	-0.008162485	0.339805621	0.383011741	-0.36090867	-0.04812107	0.475764689	0.391609001	0.385287293	0.346078445	0.308079609	0.245244653	0.365035864	-0.051456017	0.617853432	-0.067698122	0.099770714	0.363295364	0.334840964	-0.118099199	-0.562432932	0.183608422	-0.513639655	-0.562955774	-0.610543969	-0.538493923	-0.601556958	0.107926023	0.248872373	0.414357643	-0.591290884	0.083664102	-0.032950921	-0.610583153	-0.327571017	-0.524185015	-0.53902788	-0.554782196
T0021	Development_BMP7 in brown adipocyte differentiation	0.175644542	-0.095875075	0.032038412	0.040012558	0.031180041	0.182875072	-0.196020692	-0.122799298	-0.34341133	0.000695578	-0.132702096	0.166599771	-0.105176684	0.056772553	-0.121235387	-0.14247274	-0.083284724	0.078935084	0.125965478	0.093913519	0.093832493	0.138254066	0.043941013	-0.235893022	-0.146664503	0.06162604	-0.032468494	-0.077540009	0.081242275	-0.059922687	-0.1065385	-0.011629517	0.000561065	-0.134592389	-0.072380813	0.021033144	0.071441134	-0.34108231	-0.013614179	-0.330118605	0.114090421	-0.032877602	-0.034180887	0.06833237	-0.208472609	0.029465678	-0.069271274	-0.231706184	-0.10571366	-0.14710269	-0.032918377	-0.125363979	0.072342517	-0.068671808	-0.112520675	-0.084813031	-0.173348424	-0.274837349	-0.11546941	-0.155773173	-0.006264037	0.008693894	-0.004186439	-0.420917373	0.227464225	0.112376706	-0.002934471	-0.07469802	0.063287434	-0.102691743	-0.245710219	0.111710133	-0.185473733	-0.249200812	0.026092336	0.159238313	-0.143929068	0.310239313	0.414788489	0.059925122	0.01822945	0.260458807	0.162583358	0.085438675	0.357497759	0.126721206	-0.017217601	-0.109010647	0.233443093	0.130138878	0.201031556	0.057826958	0.002249923	0.188621882	-0.327152075	-0.313343666	-0.328460595	-0.325014225	-0.335592345	-0.261862964	0.011632152	-0.427212454	-0.236973795	-0.188166821	-0.110668969	-0.131943464	-0.128026242	-0.159637965	-0.403217675	-0.170097821	-0.155268347	-0.331843218	-0.229228048	0.092870551	-0.165073345	-0.184093285	-0.254469403	-0.178692535
T0022	Development_Role of G-CSF in hematopoietic stem cell mobilization	0.464321107	0.33891743	-0.26600946	-0.060578352	-0.332726762	0.1804176	-0.336007586	-0.044137856	-0.089337597	-0.165043784	0.440731916	-0.012746341	-0.307601292	-0.427447396	0.441999765	-0.105311323	-0.517088864	-0.350334831	0.496054952	-0.31819295	0.464555783	0.041227985	0.190729143	0.144378476	0.344638486	-0.374632742	0.512737396	0.266208352	0.427482176	-0.402268006	-0.389984164	0.235761809	-0.250474105	-0.401441826	-0.196525357	-0.317488684	0.431767183	0.144300705	-0.512722854	0.162795985	0.131503223	0.191834344	0.410957689	0.20872107	-0.121183861	0.321226598	-0.484589217	-0.281846181	0.273063288	0.496260661	-0.180133482	-0.302020419	-0.302351579	0.427787188	0.554123403	0.425345435	0.321822013	0.136023174	0.577278116	-0.039799321	0.262974922	-0.338998268	0.495973757	0.236475298	-0.143194069	-0.012904846	0.441641295	0.124382163	-0.390112107	-0.410763794	0.242626565	-0.368701477	0.331974681	0.187494044	0.236605451	-0.154129509	-0.205746969	-0.280348826	-0.249150287	-0.111234006	0.279946885	-0.618075317	-0.347107545	-0.069087587	-0.46100138	-0.410174569	-0.254586289	-0.00212846	-0.25913004	-0.252479382	-0.336146196	-0.463273213	-0.429635315	-0.516225318	0.556329882	0.372684941	0.384196415	0.407962154	0.321683944	0.118195922	-0.315129134	0.31533389	-0.461055249	-0.464153562	-0.42298645	-0.311305036	-0.466343861	0.400686834	0.438424879	0.541253646	-0.522270064	0.270622122	0.399976737	-0.319648773	0.004690034	-0.33284115	-0.44286534	-0.484213732
T0023	Role of B cells in SLE	0.173173206	0.581862085	-0.302669209	0.058812718	-0.024257568	0.181746674	-0.087068058	-0.387100018	0.011158886	0.026002874	0.596455178	0.29705094	-0.410109371	-0.329778273	0.288160606	0.338284576	-0.399499578	-0.202213651	0.155891223	-0.202542081	-0.128315059	-0.073276515	-0.038476189	0.570294369	0.456815497	-0.412856495	0.440252205	0.444297293	0.026016259	-0.213968053	-0.21730105	0.527913404	-0.325059566	-0.280219896	-0.296388177	-0.209263096	0.601606223	0.433815549	-0.42946166	0.464126577	0.340645624	0.543570434	-0.187606541	0.06788928	-0.183072855	0.401273762	-0.206334114	-0.379984645	0.511963259	0.48324526	0.006968814	-0.276815927	-0.349024875	0.478476572	0.384023802	0.573927205	0.598281142	0.46621566	0.467603448	-0.290919916	-0.38516	-0.215955476	0.316866932	0.474577868	0.201130329	-0.448841794	0.384275153	0.096264514	-0.178591021	-0.439909605	0.058539239	-0.364026139	0.368654349	0.325672137	0.34232222	-0.36761216	0.173896431	0.196538951	0.155452317	0.135074911	0.515134311	-0.074741389	0.252466422	0.118680712	-0.335321902	0.025597257	0.251860405	0.441568688	0.286327909	0.274479233	0.176115915	0.137980598	0.153718603	-0.04323295	0.472092767	-0.141528296	-0.060674444	0.173394472	0.204663693	-0.368686433	-0.510766177	-0.057644857	-0.421217969	-0.42656356	-0.40370567	-0.509103296	-0.392170313	0.025990762	0.005172094	0.223506661	-0.401592067	-0.091241658	-0.234157243	-0.355638217	-0.373122257	-0.317337748	-0.42639664	-0.325854668
T0024	Cytoskeleton remodeling_Cytoskeleton remodeling	0.123881243	0.248321856	-0.334024533	-0.154382764	-0.247573617	0.049982862	-0.352916417	-0.245606893	-0.363223584	-0.170667302	0.181731601	-0.089628968	-0.3155956	-0.271843874	0.119432612	-0.283289458	-0.390180449	-0.246835427	0.443592763	-0.255256756	0.212357749	-0.132939018	0.200747167	0.319814059	0.313855291	-0.287471854	0.268597172	0.262491312	0.143086525	-0.364590557	-0.362193066	0.271883838	-0.366166129	-0.289350034	-0.36247066	-0.303297135	0.149715479	-0.115034514	-0.339027704	0.213926642	0.154167453	0.226119004	-0.138634608	0.119041644	-0.267689148	0.37654955	-0.289596029	-0.315733467	0.312468735	0.349625854	-0.320349764	-0.33292093	-0.202742871	0.280253981	0.246668928	0.293806143	0.346076031	0.091816971	0.243287373	-0.267866008	0.027532355	-0.296958097	0.200366381	0.076636507	-0.142774548	-0.290801341	0.318181224	-0.159529344	-0.296977776	-0.226601423	-0.272373743	-0.301040924	0.048595088	-0.163177212	0.17537177	-0.272969364	-0.195202071	0.152641683	0.055475275	-0.235147574	0.03927956	-0.17528079	-0.093374928	0.067762189	-0.280067676	-0.244452925	0.137322428	-0.009922752	0.169011813	0.105426871	0.038521753	-0.018773531	0.19726845	-0.088711943	0.455903103	0.197910375	0.229951862	0.275187869	0.24595965	-0.089607762	-0.321845824	0.358254447	-0.244451574	-0.253042746	-0.28223576	-0.368795158	-0.311284348	-0.044216176	0.077199481	0.431389007	-0.339089109	-0.018138434	-0.080974103	-0.384682777	-0.134650648	-0.294888124	-0.232780276	-0.250382596
T0025	Beta-alanine metabolism	0.51239612	-0.370356487	0.396694377	0.002094267	-0.155104541	0.142986198	-0.011466838	0.079549138	-0.528904707	0.379710517	-0.419485105	-0.303633489	0.301417659	0.124590058	0.084180602	-0.234457709	-0.009402043	0.471381917	0.189681055	-0.116008612	0.485220536	-0.169240055	0.45924157	-0.197482106	-0.215835921	0.292925246	-0.297784324	-0.287566579	0.352021705	0.054217742	-0.204739146	-0.389953725	0.280870638	0.0879147	0.250143358	0.215116942	-0.53321978	-0.30320729	-0.113406532	0.221922016	-0.154052594	-0.544692703	0.361311711	0.549006358	0.122430052	-0.430236738	0.238934657	-0.01232289	-0.103855496	0.372296054	0.490353009	0.229726458	0.448752318	0.061130169	0.079790182	-0.462490826	-0.369692314	-0.535072194	0.192440383	0.23591474	0.415707892	0.383341577	0.369282593	-0.055356071	0.06197944	0.42438508	-0.461079832	0.088635603	0.455261264	0.315347708	-0.257141187	-0.136275966	-0.039736015	-0.193572576	-0.045921278	0.19298199	-0.366591652	-0.419385774	-0.436175809	0.323174112	-0.463729886	-0.307560117	-0.581649911	-0.570191246	-0.058243012	-0.610620516	-0.57569216	-0.227065148	-0.53431557	-0.370446681	-0.449647565	-0.460714937	-0.416549854	-0.282575599	0.202469106	-0.033735852	0.147834266	0.019466902	0.296477262	-0.008870052	0.055105533	0.011808818	0.261855248	0.324447321	0.133770892	-0.30635803	0.089674843	-0.211843563	-0.294404176	0.256781425	0.226165981	0.09475374	-0.149304654	-0.119556447	0.061608874	0.112476759	0.388489262	0.329803294
T0026	Beta-catenin-dependent transcription regulation in colorectal cancer	0.196106387	0.35911903	-0.341542169	0.322174483	-0.130368548	-0.009459107	-0.279053453	-0.462320643	-0.157571332	-0.08376604	0.382133573	0.35980878	-0.553630309	-0.57335919	0.297153661	0.071703495	-0.539642901	-0.28113272	0.418106699	-0.160159433	0.159154458	-0.116089041	0.255707133	0.551563195	0.459019062	-0.531294371	0.352841312	0.339502025	0.231533769	-0.52202377	-0.427365347	0.334997561	-0.44642221	-0.459409816	-0.254049723	-0.521669232	0.396620065	0.151505995	-0.41647065	0.270840905	0.301375924	0.355121241	0.200046203	0.270658764	-0.063699109	0.398116574	-0.521449885	-0.51951534	0.39811611	0.376152134	-0.349147149	-0.443581209	-0.462193221	0.426965973	0.400693058	0.384230419	0.32848721	0.194501964	0.379428948	-0.239260007	0.208280616	-0.286892533	0.536817779	0.533268884	0.203229558	-0.206428703	0.260912724	0.052562924	-0.161703161	-0.5448437	-0.216254214	-0.195323731	0.310364525	0.130975875	0.305719411	-0.371577498	-0.160719316	0.237499978	0.016838868	0.068605015	0.471808989	-0.171437846	0.174000125	0.188908017	-0.158914232	-0.126945384	0.321704725	0.525399875	0.115895168	0.092007177	0.130740685	0.050725063	0.359186738	0.077404198	0.37806365	0.38352462	0.386252955	0.283773032	0.170277676	0.317903507	-0.343532041	0.122155035	-0.525924324	-0.533839391	-0.523598224	-0.344133826	-0.422814188	-0.104525858	0.199432887	0.62074256	-0.40298407	0.15631888	0.346545281	-0.426729127	-0.0487459	-0.285159959	-0.39895107	-0.538991794
