#NAME	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHMX	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174ALBQ	180VHMQ	189VXZJ	195VXXY	199VOZQ	206AZFD	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287ADJQ	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388ADHL	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHR	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	319VLY	178VYDM	188VZJH	190VFYK	206VZFD	254VLXR	214VGWJ	021VLSF	287VDJQ	136VZXQ	250VSJJ	317VYL	338VHJY	139VLTW	038VLWS	063VWZB	211VLT	316VYJH	349VZNL	193VZXL	174VLBQ	314VLLY	253VXXJ	275VLSX
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_savastanoi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10341E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sihuiensis	7.79651E-06	4.29081E-06	0.000942007	2.21661E-05	1.73981E-05	5.09296E-06	0.000191296	5.02125E-05	3.89968E-05	4.37704E-05	3.69851E-05	6.14021E-06	0.0001412	0	5.6495E-06	4.07136E-05	0.000114155	1.72334E-06	3.81423E-05	1.88449E-06	0	0.000145381	0.000118924	0	3.79079E-06	7.23817E-05	0	1.62106E-06	1.17382E-05	0	0.000177518	6.89552E-06	0	0	8.59642E-05	0	2.05526E-05	0.000124418	1.62851E-05	0	0	5.19814E-06	0.000171753	2.69675E-05	0.001655906	1.15823E-05	0	2.62275E-05	3.19143E-06	2.15653E-05	0.000250291	0.000808102	0	2.21558E-06	4.33321E-05	0	0	1.44031E-06	4.00227E-05	2.15966E-05	2.07027E-05	0	6.18533E-05	0	1.15569E-05	6.11342E-06	4.58912E-06	3.39333E-05	2.09864E-05	5.42096E-05	7.24382E-05	0.000160337	7.21751E-05	9.43277E-05	3.47476E-05	5.10933E-06	0	1.20967E-06	1.27934E-06	0	0	4.74189E-07	0	2.79852E-05	2.93687E-05	3.62792E-05	7.1796E-07	0	6.46199E-07	2.86374E-06	0	0	3.59557E-06	6.58665E-07	9.05042E-06	5.17527E-06	8.13811E-06	0	1.04005E-05	0	2.21118E-05	0	2.50321E-05	0.000113747	3.34572E-05	0	4.73376E-05	0	0	1.04481E-05	1.13754E-05	0	1.26252E-05	0	2.0253E-05	2.08163E-06	0	2.4783E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_silesiensis	0	0	0.000359358	1.01844E-05	4.94265E-06	0	0.000138158	0	6.54139E-05	0	4.65739E-06	1.27528E-05	4.00068E-05	0	3.1932E-06	2.41737E-05	0	2.25601E-06	1.42226E-05	3.9403E-06	0	0	4.93649E-05	0	1.19709E-06	3.1551E-05	0	0	0	0	5.74324E-05	2.17753E-06	0	0	0.000103508	0	1.14441E-05	4.2255E-05	5.46146E-06	0	0	0	0	7.4591E-06	1.02007E-05	4.48884E-06	0	0	0	0	0.000139275	0.000111736	0	0	2.73677E-05	0	0	0	1.42303E-05	0	6.69334E-06	0	1.0974E-05	1.15677E-05	3.64123E-06	0	2.52402E-06	0	6.78973E-06	9.1149E-06	2.49787E-05	0.000112669	0.000100608	0.000107118	1.66292E-05	1.91003E-06	2.05766E-07	1.08871E-06	9.00274E-07	5.5859E-07	1.40841E-07	1.59192E-06	0	6.54111E-06	7.94756E-06	7.13181E-06	3.53662E-06	3.45286E-07	8.07749E-07	1.08903E-06	4.25628E-07	2.58762E-06	6.34513E-07	4.70475E-07	1.06019E-05	2.9573E-06	6.17374E-06	7.55843E-06	1.36007E-05	3.63962E-05	2.21118E-05	1.32042E-05	2.89846E-05	1.45209E-05	0	9.11484E-07	0	0	4.34384E-06	0	1.97574E-05	0	8.8165E-06	6.27633E-07	2.18283E-05	1.66964E-06	0	3.98808E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_simiae	0	0	0.00035238	0	8.50137E-06	0	0.000138158	1.8025E-05	1.25796E-05	9.79075E-06	0	8.02951E-06	8.23669E-05	0	1.55566E-06	1.52676E-05	0	1.25334E-06	1.20245E-05	0	0	0.0001186	3.36579E-05	0	1.92865E-06	0	0	3.10704E-06	0	0	4.52497E-05	9.98035E-07	0	0	2.28068E-05	0	1.84507E-05	7.0425E-05	4.66707E-06	6.4214E-06	8.38454E-07	9.59657E-07	0	1.83609E-05	3.77802E-06	2.66005E-06	0	1.35368E-05	9.87823E-07	0	0.00021194	0.00038639	0	0	1.96135E-05	0	0	0	1.86773E-05	0	1.05848E-05	0	9.64379E-06	0	0	0	3.44184E-06	2.545E-05	6.78973E-06	1.72703E-05	2.49787E-05	8.66688E-05	3.82747E-05	5.91547E-05	1.2658E-05	1.76678E-06	7.26231E-07	0	1.61102E-06	3.47567E-07	0	5.58865E-07	0	7.55262E-06	7.94756E-06	7.75196E-06	6.64777E-07	0	1.55088E-06	1.93605E-06	0	1.03505E-06	1.37478E-06	1.55257E-06	5.43025E-06	0	7.85749E-06	8.06232E-06	1.12006E-05	0	3.20241E-05	1.68054E-05	1.84447E-05	1.93612E-05	0	1.21531E-06	0	0	0	0	1.07767E-05	8.0391E-06	0.000122585	1.8829E-06	1.14767E-05	1.38776E-06	0	5.69725E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_soli	0	0	0.000596605	0	7.90825E-06	0	0.000100962	0	0	0	0	0	0	0	0	0	0	0	9.82649E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05099E-05	0	3.97197E-06	0	0	0	0	0	0	3.21423E-06	2.5376E-05	0	0	0	0.000165515	0.000162918	0	0	0	0	0	0	0	0	0	0	0.000186225	0	0	0	1.49146E-06	0	0	0	0	0	0	0	1.29062E-05	0	0	0	0	0	0	0	0	4.65295E-06	1.21697E-05	1.33334E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.57932E-06	0	4.09086E-06	0	6.07591E-06	1.32271E-06	0	3.27592E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._02C_26	0	0	0.000655916	1.13826E-05	6.91972E-06	2.97089E-06	0.000207237	1.67375E-05	3.39649E-05	1.26704E-05	0	6.14021E-06	9.17803E-05	0	2.04692E-06	3.43521E-05	0	8.14671E-07	4.00817E-05	6.28163E-07	0	0.000130077	8.30227E-05	0	4.18982E-06	7.23817E-05	0	6.75443E-07	0	0	0.000113124	7.25844E-06	2.69391E-05	0	5.08767E-05	0	3.10625E-05	7.74675E-05	1.32068E-05	8.75646E-06	0	2.2392E-06	5.621E-05	2.98364E-05	1.58677E-05	1.10836E-05	1.464E-05	2.62275E-05	3.19143E-06	4.31305E-06	0.00030479	0.000292676	1.72667E-05	0	4.78934E-05	0	0	0	3.91333E-05	0	1.4632E-05	0	6.05231E-05	1.22481E-05	2.37471E-06	5.19641E-06	6.5395E-06	6.99875E-05	9.25873E-06	3.26217E-05	6.24468E-05	8.01687E-05	0.000107169	0.000102322	2.15931E-05	5.25259E-06	3.06228E-06	0	1.0898E-06	6.33069E-07	4.22524E-07	4.74189E-07	1.94666E-05	1.40937E-05	1.75095E-05	1.55039E-05	7.1796E-07	8.92292E-06	2.13246E-06	1.4117E-06	1.89168E-07	1.22912E-06	7.03252E-06	1.08209E-06	1.44807E-05	3.69662E-06	2.16081E-05	1.41091E-05	2.0801E-05	2.50224E-05	0.000147921	0	1.44923E-05	9.68058E-05	0	9.87441E-07	1.72964E-05	6.26414E-06	5.92342E-06	0	4.25083E-05	8.0391E-06	2.22881E-05	7.84541E-07	2.84668E-05	4.77041E-06	0	1.31037E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._09C_129	0	0	0.001821214	2.09679E-05	1.58165E-05	0	0.000539349	0.000101713	8.05094E-05	3.28278E-05	0	1.51144E-05	9.17803E-05	0	7.28704E-06	5.59811E-05	0	2.09934E-06	1.07316E-05	0	1.66335E-06	7.26903E-05	0.000188484	0	1.99515E-06	5.19664E-05	0	0	0	0	0.000205364	0	0	0	0.000122806	0	6.07237E-06	9.62475E-05	2.97898E-06	1.05078E-05	0	1.99929E-06	0.000121788	0	1.02007E-05	4.6551E-06	0	1.69209E-05	1.97565E-06	3.15827E-05	0.000203866	0.000780709	0	0	7.66294E-05	0	0	0	0	0	3.82921E-05	0	1.03089E-05	0	3.00797E-06	0	3.44184E-06	6.15041E-05	1.04932E-05	0	0.00022231	0.000175504	0.00011373	0.00010392	3.05282E-05	1.57578E-06	0	1.14919E-06	1.84793E-06	0	4.22524E-07	9.48377E-07	0	2.77154E-05	1.82545E-05	5.36436E-05	9.04097E-07	0	6.46199E-07	8.02654E-06	0	0	4.33584E-06	1.12914E-06	6.46459E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53915E-06	0	5.28829E-06	6.28827E-07	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._11K1	0	0	0.000380292	7.189E-06	6.91972E-06	4.66854E-06	0.000116903	0	2.89331E-05	9.21483E-06	0	0	2.82401E-05	0	3.02944E-06	1.90845E-05	0	9.71339E-07	4.22798E-05	0	8.31675E-07	8.41677E-05	4.93649E-05	0	1.66263E-06	0	0	0	0	0	3.65479E-05	1.72388E-06	0	0	7.36836E-05	0	1.28454E-05	3.52125E-05	2.97898E-06	0	0	8.79685E-07	0	7.4591E-06	0	4.54426E-06	0	1.43828E-05	9.87823E-07	2.78261E-06	3.02772E-05	9.2993E-05	0	0	2.59993E-05	0	0	0	1.51197E-05	0	6.53768E-06	0	1.16391E-05	0	0	3.36238E-06	2.8682E-06	2.12083E-05	0	1.34325E-05	6.74425E-05	5.63347E-05	4.15554E-05	5.27596E-05	1.514E-05	2.53079E-06	1.47667E-06	0	1.42148E-06	0	1.10112E-06	2.5403E-07	0	8.96874E-06	1.31631E-05	1.55039E-05	6.91369E-07	0	3.23099E-07	1.97638E-06	1.5764E-07	7.76287E-07	1.79779E-05	5.6457E-07	5.43025E-06	0	3.92874E-06	1.00779E-05	9.60048E-06	0	1.6012E-05	1.32042E-05	1.84447E-05	1.93612E-05	0	1.51914E-06	1.27447E-05	0	0	0	1.25729E-05	1.72266E-05	7.89958E-06	6.6686E-07	3.64555E-05	2.29847E-06	0	5.41239E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._31-12	0	0	0.000188401	0	4.74495E-06	0	0.0001541	1.41625E-05	6.66719E-05	0	0	0	2.35334E-05	0	0	6.87041E-05	0	1.34734E-06	1.0473E-05	0	0	7.65161E-05	3.59017E-05	0	1.79564E-06	0	0	0	0	0	4.00286E-05	1.99607E-06	0	0	0.000115788	0	7.70724E-06	0	3.57477E-06	0	7.72576E-06	7.99714E-07	0	1.31969E-05	5.28923E-06	3.93466E-06	2.2448E-05	1.26907E-05	0	2.22609E-06	6.66097E-05	0.000166522	0	0	1.14032E-05	0	0	0	1.06727E-05	0	5.13675E-06	0	1.0974E-05	0	0	0	2.0651E-06	2.545E-05	0	8.15543E-06	0	7.58352E-05	9.84206E-05	7.834E-05	1.56364E-05	1.67128E-06	3.38908E-07	0	0	2.97915E-07	1.19075E-06	2.20159E-07	0	5.3273E-06	7.07829E-06	3.41086E-06	6.91369E-07	0	8.40059E-07	4.43678E-07	2.20696E-07	0	1.53341E-06	9.87998E-07	4.6545E-06	0	3.92874E-06	0	0	0	2.82117E-05	0	0.000175225	0	0	0	1.54757E-05	0	0	0	1.0178E-05	1.09102E-05	7.61746E-06	1.0199E-06	6.97605E-06	1.12755E-06	0	3.41835E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._7SR1	4.28808E-06	0	0.000687316	1.37789E-05	1.04784E-05	3.1831E-06	0.000185982	4.12E-05	5.78661E-05	1.20945E-05	4.10946E-06	5.66789E-06	5.41268E-05	0	2.53818E-06	4.45305E-05	7.26443E-05	1.34734E-06	0.000106798	0	1.96578E-06	7.65161E-05	0.000141363	0	5.1209E-06	5.93901E-05	0	0	0	0	0.000118345	2.54045E-06	0	0	0.000107017	0	2.05526E-05	8.68575E-05	1.3604E-05	7.00517E-06	0	2.2392E-06	7.80694E-05	3.27053E-05	7.93384E-06	8.97768E-06	2.0496E-05	2.96117E-05	2.8115E-06	3.06088E-06	0.000201848	0.000403691	0	0	4.37882E-05	0	0	0	4.9806E-05	1.75472E-05	8.40559E-06	0	9.37775E-05	2.1094E-05	3.3246E-06	0	4.81858E-06	4.87791E-05	2.03692E-05	2.92636E-05	2.49787E-05	0.000179838	0.000117011	0.000132698	2.77981E-05	3.15155E-06	7.98855E-07	1.08871E-06	1.70578E-06	3.59981E-07	1.53645E-07	6.77412E-07	0	1.34868E-05	1.43429E-05	2.01551E-05	5.85004E-07	7.74168E-06	1.42164E-06	2.21839E-06	0	9.70358E-07	7.93141E-07	5.6457E-07	1.99109E-05	0	1.51537E-05	1.10857E-05	1.76009E-05	0	4.11738E-05	0	0	4.47727E-05	2.62878E-05	0	2.18481E-05	0	0	0	1.4369E-05	0	1.8691E-05	7.84541E-07	9.59769E-05	5.07398E-06	0	1.56674E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._A214	0	0	0.00038727	0	0	0	0	0	0	0	0	5.1011E-05	0	0	0	0	0	0	0.000266091	0	0	0	0	0	1.44981E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28388E-06	0	0	0	0	0	0	5.65262E-06	0	0	0	0	0.000111016	6.12745E-05	0	0	7.1612E-05	0	0	0	0	0	1.13631E-05	0	0	0	0	0	0	0	0	5.27704E-05	0	0	7.983E-05	0	0	0	0	0	4.21707E-06	0	0	0	0	0	8.3201E-06	0	0	0	4.20029E-07	0	2.99516E-07	0	0	0	0	0	7.85749E-06	0	0	0	0	0	0	0.000177881	0	0	0	0	0	0	0	0	3.24447E-06	0	0.000411699	1.1926E-06	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._ACM7	0	0	0.000136068	0	0	0	0.000159413	0	7.42196E-05	0	0	6.14021E-06	0	0	0	7.76102E-05	0	0	2.80572E-05	6.85269E-07	0	0	0	0	8.64567E-07	0	0	0	0	0	2.43652E-05	1.1795E-06	0	0	0.000122806	0	3.9704E-06	0	3.67407E-06	0	0	0	0	9.75421E-06	4.15582E-06	6.42847E-06	0	0	0	0	4.6425E-05	0.000126153	0	0	0	0	0	0	0	0	2.33489E-06	0	7.64852E-06	0	0	0	1.26201E-06	0	0	1.2473E-05	2.99744E-05	0.000123503	0.000111543	0.000147087	1.41472E-05	0	2.42077E-07	0	5.68594E-07	2.85502E-07	2.68879E-07	6.43542E-07	0	2.29276E-06	4.65677E-06	4.3411E-06	0	0	0	4.43678E-07	6.46324E-07	9.05668E-07	0	7.5276E-07	8.53326E-06	3.45018E-06	4.77062E-06	6.55064E-06	1.04005E-05	0	2.13494E-05	1.32042E-05	2.37147E-05	7.86547E-05	0	9.87441E-07	1.72964E-05	0	0	0	7.18449E-06	9.18755E-06	4.93724E-06	8.23769E-07	6.17718E-05	9.9745E-07	0	4.5578E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._AK6U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000696	0	0	0	0	0	4.42924E-05	0	0	0	0	0	0	4.62725E-05	0	0	0	0	0.000180069	0	0.000121741	0	0	1.24755E-05	0	0.000227789	0	0.000127461	0.000145424	0.000206436	0	0	0.000389566	0.000459919	0.000106739	0	0	0	0	0	0.000177879	0	0	0	0.000198862	0	0	0	5.01362E-05	0	0	0.000425042	0	0	0.000160754	0	0	0	0	0	0	0	0	0	0	0	1.96205E-05	0	0	0	0	0	0	0	0	0	7.31791E-05	0	5.02318E-05	0	0.00019601	0	0.000104459	0	0	0.000689741	0.000891396	0	0.003325465	0	0	0	0.000102978	0	0.001120683	1.81229E-05	0.001074086	1.72169E-05	0	0.000147986
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._ATCC_13867	1.16948E-05	4.29081E-06	0.001200187	4.97239E-05	2.41202E-05	1.40056E-05	0.000496838	4.76375E-05	0.000177372	3.97389E-05	0	2.97564E-05	0.000204741	0	7.04141E-06	8.90609E-05	0.000290577	7.42604E-06	0.000227173	1.98728E-05	1.58774E-06	0.000103297	0.000181752	1.66414E-05	2.30108E-05	0.00011878	7.37207E-07	8.17286E-06	1.4406E-05	0	0.000264537	4.62725E-05	8.35114E-05	0	0.000301752	0	0.000116309	0.000230055	0.000126706	9.34022E-06	4.13238E-06	5.67797E-06	0.00014677	0.00010787	3.74024E-05	0.000128625	0.000198128	0.000342649	9.42231E-06	1.07131E-05	0.000643894	0.001858418	7.2206E-05	1.24073E-06	9.03133E-05	2.14154E-06	5.26026E-07	1.89514E-06	0.000182326	4.45429E-05	3.20658E-05	3.69647E-05	0.000142662	7.62107E-05	2.83383E-05	1.98686E-05	2.54696E-05	9.11958E-05	2.77762E-05	0.000162629	7.7434E-05	0.000281674	0.000266829	0.000270193	5.26178E-05	1.44685E-05	5.08362E-07	4.89918E-06	3.55371E-06	1.27855E-06	9.21871E-07	2.47256E-05	2.69538E-05	2.36019E-05	3.70679E-05	5.1473E-05	7.33914E-06	1.16307E-06	1.32471E-06	6.2115E-06	1.37147E-06	1.74665E-06	2.96106E-06	1.12914E-06	9.7486E-05	0	6.11762E-05	9.07011E-06	9.12045E-05	0	0.000118184	2.40077E-05	2.63496E-05	0.000147629	0.000186404	9.11484E-07	0.000123806	6.89056E-06	0	0	3.17315E-05	1.32071E-05	0.000174214	3.02048E-06	0.000291419	1.42245E-05	4.71602E-05	0.000292839
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._ATCC_43928	0	0	0.000446581	0	0	0	0.000127531	0	0.00012328	0	0	0	0	0	0	0	0	0	1.03437E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000228068	0	2.07862E-05	0	1.88669E-06	0	0	0	0	0	0	0	0	0	0	0	0.000322956	0.000301326	0	0	3.19289E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253506	0.000120292	7.99387E-05	4.69092E-05	0	0	0	0	0	1.11393E-06	0	0	2.62993E-06	5.52604E-06	0	0	0	7.43129E-07	0	2.20696E-07	0	2.37942E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41064E-06	0	3.60054E-06	0	0	1.69493E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._B10	0	0	0.000125601	0	0	0	0.000576545	0	0	0	0	0	2.58867E-05	0	0	1.78122E-05	0	0	1.11194E-05	0	0	0	0	0	9.31072E-07	0	0	0	0	0	4.69901E-05	1.1795E-06	0	0	4.03505E-05	0	6.30592E-06	0	1.29089E-06	0	1.1379E-06	0	0	8.03288E-06	0	3.49132E-06	0	0	0	0	3.63326E-05	0.00018959	0	0	1.27716E-05	0	8.6077E-07	0	1.42303E-05	0	3.11318E-06	0	5.65326E-06	0	0	7.03043E-06	2.52402E-06	2.545E-05	0	5.75678E-06	0	4.76679E-05	3.06197E-05	0	5.46033E-06	6.68511E-07	0	0	0	0	4.48132E-07	0	0	6.20394E-06	8.07174E-06	7.75196E-06	3.98866E-07	0	0	7.26019E-07	0	0	0	0	5.43025E-06	0	5.05124E-06	0	0	2.95719E-05	2.51618E-05	0	0	0	0	0	0	1.62868E-05	0	0	5.98708E-06	0	5.5015E-06	5.49179E-07	3.71306E-06	6.07143E-07	0	4.98509E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._BJP69	0	0	0.000310513	0	9.4899E-06	0	0.008703969	0	2.39012E-05	0	0	0	4.70668E-05	0	3.1932E-06	0	0	1.00267E-06	1.79721E-05	0	0	0	0.000118924	0	1.19709E-06	0	0	0	0	0	9.22398E-05	2.17753E-06	0	0	7.36836E-05	0	8.17434E-06	0	1.30082E-05	0	0	1.1196E-06	0	9.75421E-06	1.05785E-05	3.1034E-06	0	0	6.30687E-06	2.08696E-06	8.8813E-05	8.21799E-05	0	0	1.27716E-05	0	0	0	2.0456E-05	0	7.00466E-06	0	9.97633E-06	0	6.01594E-06	0	2.63875E-06	0	1.11105E-05	8.15543E-06	0	3.46675E-05	1.42163E-05	1.91853E-05	1.6381E-05	2.86505E-06	0	2.35887E-06	0	0	0	2.40481E-06	0	4.91595E-05	6.3953E-06	1.61241E-05	9.57279E-07	0	0	4.59812E-06	0	0	0	0	3.67189E-05	3.94307E-06	6.45436E-06	0	0	0.000168333	0.001855108	5.64181E-05	0	4.35626E-05	0	6.07656E-06	0	0.000223003	0.000123207	9.40328E-05	0.001455459	0	5.43096E-06	6.6686E-07	0.000153811	3.01837E-05	0	2.2789E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._C27(2019)	4.67791E-06	0	9.07118E-05	0	0	1.18836E-05	5.57947E-05	2.3175E-05	1.38376E-05	6.33519E-06	0	0	0	0	1.47378E-06	0	0	4.44936E-06	2.26268E-05	6.51005E-06	0	0	2.24386E-05	0	2.99273E-06	0	0	3.10704E-06	8.00333E-06	0	0	1.1795E-06	0	4.1712E-06	0	0	6.07237E-06	0	1.58879E-06	1.05078E-05	4.6115E-06	1.43949E-06	0	0	6.04483E-06	8.75601E-06	0	0	1.21578E-06	2.50435E-06	2.01848E-05	1.00923E-05	0	2.83594E-06	5.92966E-06	2.42087E-06	6.21667E-07	1.89514E-06	0	0	3.26884E-06	0	5.81953E-05	8.84588E-06	3.16629E-06	1.19212E-05	4.47439E-06	0	4.32074E-05	1.67906E-05	0	0	0	1.91853E-05	4.71574E-06	9.45466E-06	1.85189E-06	9.6774E-06	2.03746E-06	2.64399E-06	6.20983E-06	4.3185E-06	0	4.38322E-06	3.04242E-06	9.92251E-06	1.35615E-06	1.08311E-05	3.55409E-06	4.92079E-06	1.86015E-06	6.46906E-06	9.51769E-06	7.80989E-06	5.94742E-06	1.38007E-05	0	5.54285E-06	8.0004E-06	0	0	0	0	0	0	1.53433E-05	0	6.89056E-06	1.5006E-05	0	7.18449E-06	0	5.57203E-06	3.92271E-07	2.36286E-06	5.29082E-06	0	5.41239E-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._CC6-YY-74	7.01686E-06	4.29081E-06	0.002334085	4.79267E-05	3.51917E-05	9.7615E-06	0.000499495	0.000100425	0.000125796	4.26186E-05	3.56153E-06	3.16457E-05	0.000254161	0	1.05621E-05	6.74318E-05	0.000145289	7.33204E-06	0.000180239	6.85269E-06	5.36808E-06	0.000340497	0.000318628	0	4.5689E-05	0.000176314	7.86354E-07	5.60617E-06	2.61442E-05	0	0.000384623	3.14835E-05	9.69809E-05	0	0.000222805	0.000145998	8.05757E-05	0.000295785	5.32244E-05	2.15993E-05	3.41371E-06	1.23156E-05	0.000221717	0.000103854	2.90907E-05	6.07933E-05	6.73441E-05	9.98336E-05	8.05455E-06	1.22435E-05	0.000746837	0.00115196	5.96485E-05	6.64675E-07	0.000183363	1.21044E-06	5.73847E-07	3.03223E-06	0.000149418	2.02468E-05	4.8877E-05	1.15968E-05	0.000123374	7.2128E-05	2.7705E-05	1.74232E-05	6.13795E-05	0.000209962	2.59244E-05	8.97098E-05	0.000229804	0.000400843	0.000263548	0.000198248	7.09844E-05	1.54713E-05	1.02883E-06	5.86692E-06	7.58125E-06	1.36544E-06	7.17011E-07	1.05168E-05	1.94666E-05	4.32927E-05	5.86753E-05	6.94576E-05	1.7816E-05	1.30845E-06	5.33114E-06	6.29216E-06	1.54487E-06	6.40437E-06	4.12433E-06	1.74076E-06	6.90418E-05	0	3.47974E-05	1.25974E-05	5.44027E-05	0	7.47228E-05	1.68054E-05	1.71273E-05	0.000110117	4.7796E-05	9.87441E-07	7.64684E-05	1.87924E-05	4.34384E-06	1.04481E-05	3.4725E-05	0	6.29146E-05	9.80677E-07	0.000176089	1.10153E-05	0	0.000113945
